tipo_cliente,total_servicos_cliente,valor_total_gasto,dias_desde_ultimo_servico,servicos_unicos_utilizados,idade_veiculo,HIST_LICENCIAMENTO,HIST_TRANSFERENCIA,HIST_VISTORIA,HIST_REVISTORIA,HIST_EMISSAO_APTVE,HIST_EMISSAO_CRLV,HIST_PLACA_CARRO,HIST_PLACA_MOTO,HIST_PLACA_REBOQUE,HIST_DESBLOQUEIOS,HIST_CONSULTA_TOTAL,HIST_DECLARACOES,target_service
Cliente Final,2,120.0,567,1,0,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,3,180.0,245,1,8,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,576,1,22,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,2,80.0,368,1,24,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,605,1,3,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,4,240.0,297,1,3,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,322,1,0,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,1,40.0,607,1,24,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,323,1,10,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,1,40.0,297,1,23,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,1,40.0,666,1,24,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,289,1,17,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,341,1,11,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,1348,0,5,0,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,0,0.0,2082,0,12,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,279,1,11,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,302,1,17,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,216,1,11,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,2,80.0,642,1,13,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,0,0.0,2229,0,23,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,609,1,23,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,236,1,24,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,3,120.0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,615,1,7,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,2,120.0,283,1,13,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,2411,0,16,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,1,40.0,655,1,19,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,0,0.0,2410,0,3,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,0,0.0,658,0,14,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,3,180.0,328,1,1,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,18,1,9,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,243,1,19,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,4,240.0,284,1,17,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,0,0.0,2496,0,5,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,3,180.0,388,1,23,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,80.0,229,1,22,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,329,1,5,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,222,1,12,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,0,0.0,1957,0,5,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,645,1,15,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,294,1,12,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,4,240.0,304,1,6,4,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,2,80.0,674,1,15,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,2,80.0,265,1,24,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,2,140.0,622,2,12,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,2,120.0,325,1,11,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,0,0.0,371,0,3,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,6,300.0,119,2,20,5,1,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,28,1,19,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,1,40.0,367,1,13,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,2,120.0,326,1,0,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,2,120.0,2,1,17,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,313,1,24,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,614,1,13,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,272,1,15,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,216,1,6,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,2,120.0,635,1,23,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,0,0.0,649,0,5,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1975,0,14,0,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,4,220.0,250,2,2,3,1,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,658,1,4,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,2453,0,24,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,1,40.0,640,1,4,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,318,1,20,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,2,80.0,266,1,20,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,1882,0,7,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,5,300.0,220,1,23,5,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,1442,0,6,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,0,0.0,1752,0,5,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,2,120.0,232,1,4,2,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,2,140.0,653,2,21,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,215,1,20,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,2,120.0,239,1,19,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,315,1,17,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,328,1,19,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,634,1,20,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,3,120.0,248,1,11,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,4,1,9,3,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,4,240.0,246,1,9,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,242,1,22,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,3,120.0,241,1,18,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,100.0,391,1,6,0,1,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,0,0.0,1044,0,21,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,2,140.0,703,2,18,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,680,1,20,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,263,1,17,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,2,80.0,299,1,12,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,2,80.0,299,1,14,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,743,1,6,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,5,300.0,266,1,24,5,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,3,180.0,206,2,9,2,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,221,1,18,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,703,1,16,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,1673,0,17,0,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,4,240.0,268,1,5,4,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,2,80.0,229,1,11,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,608,1,16,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,670,1,18,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,8,1,8,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,341,1,17,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,3,180.0,617,1,19,3,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,4,240.0,639,1,10,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,736,1,15,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,2,80.0,302,1,13,2,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,160.0,285,2,3,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,1599,0,4,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,241,1,21,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,607,1,21,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,228,1,9,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,729,1,4,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,3,120.0,260,1,6,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,290,1,23,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,2,120.0,269,1,3,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,1,40.0,248,1,19,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,749,1,23,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,1,40.0,593,1,13,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,0,0.0,2348,0,20,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,4,240.0,270,1,11,4,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,3,180.0,358,1,21,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,649,1,17,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,2,120.0,631,1,8,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,0,0.0,1532,0,14,0,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,0,0.0,659,0,14,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,2231,0,10,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,0,0.0,1401,0,16,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,321,1,23,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,1,40.0,594,1,16,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,80.0,284,1,14,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1356,0,8,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,4,240.0,223,1,19,4,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,278,1,7,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,1614,0,15,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,754,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,1,40.0,655,1,13,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,0,0.0,2074,0,20,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,2,80.0,275,1,6,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,471,2,5,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,325,1,17,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,80.0,624,1,4,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,290,1,15,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,1,40.0,407,1,14,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,318,1,10,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,363,1,9,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,22,1,13,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,244,1,4,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,613,1,21,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,336,1,0,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,665,1,14,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,247,1,20,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,0,0.0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,3,120.0,252,1,19,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,296,1,6,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,632,1,5,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,2,80.0,309,1,2,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,227,1,17,3,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,290,1,14,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,695,1,11,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,2318,0,8,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,4,240.0,370,1,10,4,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,4,160.0,389,1,17,4,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,2,120.0,325,1,8,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,0,0.0,1143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,0,0.0,1684,0,17,0,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,1,40.0,243,1,23,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,1292,0,17,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,1590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,687,1,2,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,0,0.0,1246,0,15,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,2,80.0,599,1,4,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,3,300.0,373,1,0,0,3,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,245,1,0,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,632,1,1,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,1,40.0,663,1,12,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,274,1,16,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,2,140.0,703,2,8,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,710,1,16,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,329,1,4,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,2,120.0,339,1,7,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,3,120.0,232,1,17,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,100.0,304,1,0,0,1,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,269,1,7,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,0,0.0,353,0,11,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,2,140.0,161,2,2,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,717,1,10,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,2,80.0,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,1138,0,11,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,0,0.0,2535,0,5,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,767,1,2,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,3,180.0,605,1,15,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,277,1,8,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,1,40.0,665,1,24,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,705,1,6,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,24,1,3,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,0,0.0,650,0,8,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,371,1,15,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,668,1,23,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,2,80.0,49,1,23,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1330,0,5,0,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,0,0.0,884,0,21,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,4,240.0,307,1,1,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,640,1,1,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,2,120.0,334,1,5,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,710,1,13,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,2,80.0,609,1,18,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,693,1,19,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,248,1,3,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,3,180.0,238,1,17,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,239,1,1,2,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,2,80.0,239,1,24,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,1,40.0,603,1,24,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,100.0,239,1,17,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,0,0.0,1532,0,12,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,1,60.0,722,1,0,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,676,1,14,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,245,1,14,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,785,1,24,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,307,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,5,300.0,288,1,24,5,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,3,180.0,228,2,9,2,1,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,245,1,6,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,4,160.0,50,1,0,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,0,0.0,1873,0,18,0,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,321,1,8,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,180.0,33,1,15,3,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,0,0.0,2331,0,8,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,1197,0,4,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,735,1,0,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,23,1,5,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,632,1,13,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,2,80.0,48,1,16,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,31,1,6,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,1626,0,4,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,0,0.0,1679,0,14,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,1,60.0,57,1,16,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,53,1,6,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,264,1,9,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,0,0.0,1233,0,9,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,1,40.0,289,1,17,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,221,2,11,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,3,180.0,304,1,23,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,647,1,21,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,335,1,9,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,4,220.0,11,2,19,3,1,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,3,220.0,12,2,23,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,688,1,9,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,2,120.0,251,1,12,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,1318,0,23,0,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,707,1,16,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
